Fire_Year,Plot_#,Yr_Plot,Date,Subsample_area_S/M/L,Belt_N/S/E/W,Belt_dist_m,Species,Height_cm,DBH_cm,Bud_scar_count,Pre_or_Post_Fire,Top_damage/browse_Y/N,tally,comments,tally_filled,TPH_scaling_factor
2012,114,2012_114,8/23/2016,S,W,11,LAOC,3,,1,post ,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,W,10.8,LAOC,4,,1,post,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,W,9.5,LAOC,2,,1,post,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,W,9.2,LAOC,2,,1,post,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,W,9.2,LAOC,3,,1,post,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,W,9.1,LAOC,3,,1,post,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,W,8.4,LAOC,5,,1,post,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,W,7.8,LAOC,5,,1,post,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,W,7.8,LAOC,5,,1,post ,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,W,7.8,LAOC,3,,1,post,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,W,7.4,LAOC,1,,1,post,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,W,7.4,LAOC,1,,1,post,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,W,7,LAOC,2,,1,post,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,W,6.6,LAOC,2,,1,post,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,W,2.5,LAOC,4,,1,post,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,W,0.9,LAOC,6,,1,post,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,W,0.1,LAOC,11,,2,post,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,N,15.1,LAOC,15,,3,post,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,N,15.1,LAOC,3,,1,post,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,N,15.7,LAOC,16,,3,post,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,N,17.7,LAOC,4,,1,post,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,N,17.7,LAOC,3,,1,post ,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,N,17.7,LAOC,5,,1,post,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,N,17.5,LAOC,4,,1,post,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,N,17.2,LAOC,4,,1,post,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,N,18,LAOC,6,,2,post,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,N,18,LAOC,6,,2,post,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,N,18.3,LAOC,8,,2,post,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,N,18.3,LAOC,4,,1,post,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,N,18.3,LAOC,7,,2,post,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,N,18.6,LAOC,3,,1,post,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,N,18.7,LAOC,3,,1,post ,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,N,19.1,LAOC,5,,2,post ,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,N,19.4,LAOC,4,,1,post ,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,N,24.9,LAOC,3,,1,post,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,N,24.9,LAOC,3,,1,post,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,N,25,LAOC,3,,1,post,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,N,25,LAOC,3,,1,post,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,N,25.1,LAOC,4,,1,post,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,N,25.1,LAOC,5,,1,post,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,N,25.3,LAOC,3,,1,post,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,N,25.6,LAOC,6,,1,post,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,N,25.6,LAOC,5,,1,post,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,N,25.6,LAOC,6,,1,post,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,N,26.5,LAOC,15,,2,post,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,N,26.7,LAOC,3,,1,post,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,N,26.8,LAOC,10,,2,post,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,N,27,LAOC,3,,1,post,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,N,27.2,LAOC,5,,1,post,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,N,27.3,LAOC,4,,1,post ,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,N,27.4,PICO,5,,1,post ,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,N,27.5,LAOC,3,,1,post ,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,N,27.6,LAOC,4,,1,post ,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,N,27.6,LAOC,4,,1,post ,N,,,1,333.3
2012,114,2012_114,8/23/2016,S,N,27.6,LAOC,2,,1,post ,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,N,27.9,LAOC,3,,1,post,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,N,27.9,LAOC,3,,1,post,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,N,27.9,LAOC,4,,1,post ,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,N,28,LAOC,4,,1,post,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,N,28,LAOC,5,,1,post,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,N,27.9,LAOC,12,,2,post,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,N,28,LAOC,4,,1,post ,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,N,28,LAOC,5,,1,post,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,N,28,LAOC,6,,2,post,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,N,28,LAOC,5,,1,post,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,N,28.1,LAOC,3,,1,post ,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,N,28.2,LAOC,3,,1,post,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,N,8.2,LAOC,2,,1,post,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,N,28.2,LAOC,2,,1,post,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,N,28.2,LAOC,2,,1,post,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,N,28.2,LAOC,2,,1,post,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,N,28.2,LAOC,5,,1,post,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,N,28.2,LAOC,5,,1,post,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,N,28.2,LAOC,4,,1,post,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,N,28.2,LAOC,6,,2,post,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,N,28.4,LAOC,4,,1,post,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,N,28.4,LAOC,3,,1,post,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,N,28.4,LAOC,4,,1,post,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,N,28.5,LAOC,7,,1,post,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,N,28.5,LAOC,5,,1,post,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,N,28.6,LAOC,6,,1,post,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,N,28.7,LAOC,5,,1,post,N,,,1,333.3
2012,114,2012_114,8/23/2016,S,N,28.7,LAOC,5,,1,post,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,N,28.7,LAOC,2,,1,post,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,N,29.4,LAOC,3,,1,post,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,N,29.4,LAOC,2,,1,post,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,N,29.4,LAOC,5,,1,post,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,N,29.9,LAOC,2,,1,post,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,N,30,LAOC,11,,2,post,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,e,16.3,LAOC,3,,1,post ,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,e,16.9,LAOC,4,,1,post,n,3,,4,1333.3
2012,114,2012_114,8/23/2016,S,e,17.3,LAOC,4,,1,post ,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,e,17.7,LAOC,10,,2,post ,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,e,18.1,LAOC,6,,1,post ,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,e,18.2,LAOC,2,,1,post ,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,e,18.5,LAOC,2,,1,post ,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,e,18.6,LAOC,3,,1,post ,n,2,,3,1000
2012,114,2012_114,8/23/2016,S,e,19.6,LAOC,1,,0,post ,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,e,20.9,LAOC,1,,0,post ,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,e,21.3,LAOC,1,,0,post,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,e,21.6,LAOC,1,,0,post ,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,e,21.7,LAOC,5,,1,post ,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,e,22,PICO,5,,1,post,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,e,22.6,LAOC,3,,1,post,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,e,24.7,LAOC,2,,0,post ,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,e,25.6,LAOC,2,,0,post ,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,e,26,LAOC,6,,2,post ,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,e,26.2,LAOC,2,,1,post ,n,2,,3,1000
2012,114,2012_114,8/23/2016,S,e,26,LAOC,2,,1,post,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,e,26.5,LAOC,3,,1,post ,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,e,26.7,LAOC,3,,1,post ,n,3,,4,1333.3
2012,114,2012_114,8/23/2016,S,e,27.1,LAOC,3,,1,post ,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,e,27.8,LAOC,3,,1,post,n,2,,3,1000
2012,114,2012_114,8/23/2016,S,s,14.9,LAOC,7,,1,post,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,s,14.4,LAOC,16,,3,post ,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,s,13.8,LAOC,7,,1,post,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,s,13.5,LAOC,6,,1,post,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,s,13.5,LAOC,2,,1,post ,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,s,13.2,LAOC,12,,3,post ,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,s,13.2,LAOC,2,,1,post,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,s,13,LAOC,4,,1,post,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,s,12.4,LAOC,4,,1,post,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,s,11.6,LAOC,2,,1,post ,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,s,11,LAOC,10,,2,post,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,s,11,LAOC,3,,1,post,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,s,10.9,LAOC,9,,1,post ,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,s,9.5,LAOC,5,,1,post ,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,s,9.2,LAOC,5,,1,post,n,2,,3,1000
2012,114,2012_114,8/23/2016,S,s,8.9,LAOC,5,,1,post ,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,s,8.8,LAOC,3,,1,post,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,s,8.4,LAOC,10,,2,post,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,s,7.4,LAOC,5,,1,post,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,s,6.3,LAOC,1,,0,post ,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,s,6.1,LAOC,3,,0,post,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,s,5.4,LAOC,2,,0,post ,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,s,5.1,LAOC,2,,0,post,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,s,4.7,LAOC,5,,1,post,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,s,3.4,LAOC,5,,1,post,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,s,3.4,LAOC,4,,1,post,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,s,3.3,LAOC,4,,1,post,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,s,3.3,LAOC,5,,1,post,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,s,1.6,LAOC,3,,1,post ,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,s,0.7,LAOC,5,,1,post,n,,,1,333.3
2012,114,2012_114,8/23/2016,S,s,0.1,PICO,5,,1,post ,n,,,1,333.3
2012,124,2012_124,8/30/2016,L,W,,PICO,25,,2,post,n,,,1,14.1
2012,124,2012_124,8/30/2016,L,E,,PICO,11,,3,post,n,,,1,14.1
2012,124,2012_124,8/30/2016,L,S,,none,,,,,,,,1,0
2012,124,2012_124,8/30/2016,L,N,,PICO,17,,2,post,n,,,1,14.1
2012,124,2012_124,8/30/2016,L,N,,PICO,20,,3,post,n,,,1,14.1
2012,130,2012_130,8/24/2016,M,s,8.6,ABGR,6,,1,post,n,,,1,83.3
2012,130,2012_130,8/24/2016,M,s,5.3,PIEN,3,,1,post,n,,,1,83.3
2012,130,2012_130,8/24/2016,M,s,4.5,LAOC,7,,3,post,n,,,1,83.3
2012,130,2012_130,8/24/2016,M,s,4.5,LAOC,3,,2,post,n,,,1,83.3
2012,130,2012_130,8/24/2016,M,s,4.4,PIEN,4,,3,post,n,,,1,83.3
2012,130,2012_130,8/24/2016,M,s,4,LAOC,3,,2,post,n,,,1,83.3
2012,130,2012_130,8/24/2016,M,s,3.7,LAOC,3,,2,post,n,,,1,83.3
2012,130,2012_130,8/24/2016,M,s,1.4,LAOC,6,,3,post,n,,,1,83.3
2012,130,2012_130,8/24/2016,M,E,16.8,PIEN,6,,2,post ,n,,,1,83.3
2012,130,2012_130,8/24/2016,M,E,18.3,ABLA,5,,1,post,n,,,1,83.3
2012,130,2012_130,8/24/2016,M,E,18.9,PIEN,4,,1,post,n,,,1,83.3
2012,130,2012_130,8/24/2016,M,E,18.9,ABLA,11,,3,post,n,,,1,83.3
2012,130,2012_130,8/24/2016,M,E,19.1,ABLA,5,,2,post ,n,,,1,83.3
2012,130,2012_130,8/24/2016,M,E,19.7,PIEN,7,,2,post,n,,,1,83.3
2012,130,2012_130,8/24/2016,M,E,19.7,ABLA,6,,3,post,n,,,1,83.3
2012,130,2012_130,8/24/2016,M,E,20.6,ABLA,2,,1,post,n,,,1,83.3
2012,130,2012_130,8/24/2016,M,E,20.8,PIEN,4,,3,post,n,,,1,83.3
2012,130,2012_130,8/24/2016,M,E,21.5,ABGR,6,,2,post ,n,,,1,83.3
2012,130,2012_130,8/24/2016,M,E,22.1,ABLA,9,,3,post,n,,,1,83.3
2012,130,2012_130,8/24/2016,M,E,22.1,ABLA,8,,3,post ,n,,,1,83.3
2012,130,2012_130,8/24/2016,M,E,22.8,ABLA,3,,1,post ,n,,,1,83.3
2012,130,2012_130,8/24/2016,M,E,24,PIEN,9,,3,post ,n,,,1,83.3
2012,130,2012_130,8/24/2016,M,E,24.1,ABLA,10,,3,post ,n,,,1,83.3
2012,130,2012_130,8/24/2016,M,E,24,PIEN,5,,2,post ,n,,,1,83.3
2012,130,2012_130,8/24/2016,M,E,26.2,ABLA,7,,2,post ,n,,,1,83.3
2012,130,2012_130,8/24/2016,M,W,14.3,PIEN,6,,2,post,n,,,1,83.3
2012,130,2012_130,8/24/2016,M,W,14,PIEN,5,,2,post ,n,,,1,83.3
2012,130,2012_130,8/24/2016,M,W,2,ABLA,10,,3,post ,n,,,1,83.3
2012,130,2012_130,8/24/2016,M,W,2,ABLA,2,,1,post ,n,,,1,83.3
2012,130,2012_130,8/24/2016,M,W,8.1,PIEN,340,6.5,,pre,n,,,1,83.3
2012,130,2012_130,8/24/2016,M,W,6.3,PIEN,300,6.3,,pre,n,,,1,83.3
2012,130,2012_130,8/24/2016,M,N,29.4,ABLA,3,,1,post,n,,,1,83.3
2012,130,2012_130,8/24/2016,M,N,28.5,ABLA,9,,2,post,n,,,1,83.3
2012,130,2012_130,8/24/2016,M,N,28.5,ABLA,3,,1,post ,n,,,1,83.3
2012,130,2012_130,8/24/2016,M,N,27.5,ABLA,2,,1,post,n,,,1,83.3
2012,130,2012_130,8/24/2016,M,n,18.6,PIEN,4,,2,post,n,,,1,83.3
2012,130,2012_130,8/24/2016,M,n,19.7,PIEN,5,,2,post,n,2,,3,250
2012,130,2012_130,8/24/2016,M,n,1.8,PIEN,5,,2,post,n,2,,3,250
2012,130,2012_130,8/24/2016,M,n,19.9,LAOC,4,,2,post,n,,,1,83.3
2012,130,2012_130,8/24/2016,M,n,20.8,PIEN,5,,2,post,n,2,,3,250
2012,130,2012_130,8/24/2016,M,n,23.9,ABGR,10,,3,post,n,,,1,83.3
2012,130,2012_130,8/24/2016,M,n,25.5,LAOC,15,,2,post,y,,,1,83.3
2012,130,2012_130,8/24/2016,M,n,26,PIEN,4,,1,post,n,,,1,83.3
2012,130,2012_130,8/24/2016,M,n,26.9,PIEN,1,,0,post,n,,,1,83.3
2012,130,2012_130,8/24/2016,M,n,27.1,PIEN,3,,1,post,n,,,1,83.3
2012,147,2012_147,8/30/2016,S,S,13.1,PICO,56,,4,post,n,,,1,333.3
2012,147,2012_147,8/30/2016,S,S,12.7,PICO,21,,3,post,n,,,1,333.3
2012,147,2012_147,8/30/2016,S,S,12.7,PICO,49,,4,post,n,,,1,333.3
2012,147,2012_147,8/30/2016,S,S,12.5,PICO,32,,4,post ,n,,,1,333.3
2012,147,2012_147,8/30/2016,S,S,12.3,PICO,47,,4,post,n,,,1,333.3
2012,147,2012_147,8/30/2016,S,S,12.1,PICO,39,,4,post,n,,,1,333.3
2012,147,2012_147,8/30/2016,S,S,11.8,PICO,20,,3,post,n,,,1,333.3
2012,147,2012_147,8/30/2016,S,S,11.5,PICO,30,,4,post,n,,,1,333.3
2012,147,2012_147,8/30/2016,S,S,11.1,PICO,22,,3,post,n,,,1,333.3
2012,147,2012_147,8/30/2016,S,S,11.1,PICO,17,,3,post,n,,,1,333.3
2012,147,2012_147,8/30/2016,S,S,10.7,PICO,18,,3,post,n,,,1,333.3
2012,147,2012_147,8/30/2016,S,S,9.6,PICO,25,,3,post,n,,,1,333.3
2012,147,2012_147,8/30/2016,S,S,9.6,PICO,24,,3,post,n,,,1,333.3
2012,147,2012_147,8/30/2016,S,S,8.3,PICO,21,,4,post,n,,,1,333.3
2012,147,2012_147,8/30/2016,S,S,3.6,PICO,11,,3,post,n,,,1,333.3
2012,147,2012_147,8/30/2016,S,n,15.3,PICO,32,,3,post ,n,,,1,333.3
2012,147,2012_147,8/30/2016,S,n,15.6,PICO,20,,3,post,y,,,1,333.3
2012,147,2012_147,8/30/2016,S,n,15.6,PICO,16,,3,post,n,,,1,333.3
2012,147,2012_147,8/30/2016,S,n,16,PICO,13,,3,post ,n,,,1,333.3
2012,147,2012_147,8/30/2016,S,n,16.8,PICO,12,,3,post ,n,,,1,333.3
2012,147,2012_147,8/30/2016,S,n,25.8,PICO,23,,3,post ,n,,,1,333.3
2012,147,2012_147,8/30/2016,S,n,26.6,PICO,20,,4,post ,n,,,1,333.3
2012,147,2012_147,8/30/2016,S,n,26.8,PICO,26,,3,post ,n,,,1,333.3
2012,147,2012_147,8/30/2016,S,n,28,PICO,41,,4,post ,n,,,1,333.3
2012,147,2012_147,8/30/2016,S,W,9.2,PICO,35,,2,post ,n,,,1,333.3
2012,147,2012_147,8/30/2016,S,W,71,PICO,25,,2,post,n,,,1,333.3
2012,147,2012_147,8/30/2016,S,W,6.9,PICO,25,,3,post,n,,,1,333.3
2012,147,2012_147,8/30/2016,S,W,4.6,PICO,38,,3,post ,n,,,1,333.3
2012,147,2012_147,8/30/2016,S,W,3.3,PICO,20,,3,post ,n,,,1,333.3
2012,147,2012_147,8/30/2016,S,W,2.6,PICO,28,,3,post ,n,,,1,333.3
2012,147,2012_147,8/30/2016,S,W,1.7,PICO,19,,3,post,y,,,1,333.3
2012,147,2012_147,8/30/2016,S,e,15.3,PICO,17,,3,post ,n,,,1,333.3
2012,147,2012_147,8/30/2016,S,e,17.9,PICO,30,,3,post,n,,,1,333.3
2012,147,2012_147,8/30/2016,S,e,18,PICO,33,,3,post,n,,,1,333.3
2012,147,2012_147,8/30/2016,S,e,17.6,PICO,23,,3,post ,n,,,1,333.3
2012,147,2012_147,8/30/2016,S,e,19.4,PICO,30,,3,post,n,,,1,333.3
2012,147,2012_147,8/30/2016,S,e,19.4,PICO,16,,2,post,n,,,1,333.3
2012,147,2012_147,8/30/2016,S,e,20.5,PICO,35,,3,post,n,,,1,333.3
2012,147,2012_147,8/30/2016,S,e,20.5,PICO,28,,3,post,n,,,1,333.3
2012,147,2012_147,8/30/2016,S,e,20.8,PICO,43,,3,post ,n,,,1,333.3
2012,147,2012_147,8/30/2016,S,e,21.7,PICO,22,,3,post,n,,,1,333.3
2012,147,2012_147,8/30/2016,S,e,21.9,PICO,27,,3,post,n,,,1,333.3
2012,147,2012_147,8/30/2016,S,e,22.1,PICO,13,,3,post ,n,,,1,333.3
2012,147,2012_147,8/30/2016,S,e,22.3,PICO,18,,2,post,n,,,1,333.3
2012,147,2012_147,8/30/2016,S,e,24.3,PICO,26,,3,post,n,,,1,333.3
2012,147,2012_147,8/30/2016,S,e,27.5,PICO,23,,2,post ,n,,,1,333.3
2012,147,2012_147,8/30/2016,S,e,27.8,PICO,51,,3,post ,n,,,1,333.3
2012,147,2012_147,8/30/2016,S,e,28,PICO,43,,3,post ,n,,,1,333.3
2012,147,2012_147,8/30/2016,S,e,28.1,PICO,43,,3,post,n,,,1,333.3
2012,147,2012_147,8/30/2016,S,e,28.8,PICO,22,,2,post ,n,,,1,333.3
2012,147,2012_147,8/30/2016,S,e,28.9,PICO,35,,3,post,n,,,1,333.3
2012,147,2012_147,8/30/2016,S,e,29.9,PICO,38,,3,post,n,,,1,333.3
2012,150,2012_150,9/13/2016,M,e,15,PICO,38,,3,post,n,,,1,83.3
2012,150,2012_150,9/13/2016,M,e,18.7,PICO,42,,2,post,n,,,1,83.3
2012,150,2012_150,9/13/2016,M,e,18.7,PICO,63,,3,post,n,,,1,83.3
2012,150,2012_150,9/13/2016,M,e,20,PICO,42,,3,post ,n,,,1,83.3
2012,150,2012_150,9/13/2016,M,e,20,PICO,24,,2,post,n,,,1,83.3
2012,150,2012_150,9/13/2016,M,e,20.4,PICO,45,,3,post,n,,,1,83.3
2012,150,2012_150,9/13/2016,M,e,28.2,PICO,19,,2,Post,n,,,1,83.3
2012,150,2012_150,9/13/2016,M,s,10.4,PICO,47,,2,post,n,,,1,83.3
2012,150,2012_150,9/13/2016,M,s,10.5,PICO,37,,2,post,n,,,1,83.3
2012,150,2012_150,9/13/2016,M,s,8.1,PICO,9,,1,post,n,,,1,83.3
2012,150,2012_150,9/13/2016,M,s,7.5,PICO,35,,2,post,n,,,1,83.3
2012,150,2012_150,9/13/2016,M,s,7.3,PICO,51,,3,post,n,,,1,83.3
2012,150,2012_150,9/13/2016,M,s,6,PICO,77,,3,post,n,,,1,83.3
2012,150,2012_150,9/13/2016,M,s,5.7,PICO,13,,2,post,y,,,1,83.3
2012,150,2012_150,9/13/2016,M,s,2.9,PICO,48,,3,post,n,,,1,83.3
2012,150,2012_150,9/13/2016,M,s,2.8,PICO,49,,2,post,n,,,1,83.3
2012,150,2012_150,9/13/2016,M,s,2.9,PICO,43,,2,post,n,,,1,83.3
2012,150,2012_150,9/13/2016,M,s,2.3,PICO,33,,2,post,n,,,1,83.3
2012,150,2012_150,9/13/2016,M,W,10.8,PICO,39,,2,post,n,,,1,83.3
2012,150,2012_150,9/13/2016,M,W,9.1,PICO,26,,2,post ,n,,,1,83.3
2012,150,2012_150,9/13/2016,M,W,8,PICO,54,,3,post,n,,,1,83.3
2012,150,2012_150,9/13/2016,M,W,7.6,PICO,35,,2,post ,n,,,1,83.3
2012,150,2012_150,9/13/2016,M,W,7.6,PICO,24,,2,post,n,,,1,83.3
2012,150,2012_150,9/13/2016,M,W,7.4,PICO,30,,2,post,n,,,1,83.3
2012,150,2012_150,9/13/2016,M,W,7.3,PICO,26,,1,post ,n,,,1,83.3
2012,150,2012_150,9/13/2016,M,W,7.1,PICO,10,,,post,y,,,1,83.3
2012,150,2012_150,9/13/2016,M,W,7.1,PICO,10,,1,post ,n,,,1,83.3
2012,150,2012_150,9/13/2016,M,W,6.5,PICO,44,,3,post ,n,,,1,83.3
2012,150,2012_150,9/13/2016,M,W,4.1,PICO,39,,2,post ,n,,,1,83.3
2012,150,2012_150,9/13/2016,M,W,2.4,PICO,38,,2,post,n,,,1,83.3
2012,150,2012_150,9/13/2016,M,W,2.4,PICO,32,,2,post ,n,,,1,83.3
2012,150,2012_150,9/13/2016,M,W,2.4,PICO,44,,3,post,n,,,1,83.3
2012,150,2012_150,9/13/2016,M,W,1.6,PICO,33,,2,post,n,,,1,83.3
2012,150,2012_150,9/13/2016,M,n,,none,,,,,,,,1,0
2012,212,2012_212,8/25/2016,M,s,14.8,ABGR,14,,2,post,n,,,1,83.3
2012,212,2012_212,8/25/2016,M,s,14.6,ABGR,8,,2,post ,n,,,1,83.3
2012,212,2012_212,8/25/2016,M,s,14.4,ABGR,15,,3,post,n,,,1,83.3
2012,212,2012_212,8/25/2016,M,s,14.1,PSME,10,,2,post ,n,,,1,83.3
2012,212,2012_212,8/25/2016,M,s,14.4,ABGR,8,,2,post,n,,,1,83.3
2012,212,2012_212,8/25/2016,M,s,12.9,ABGR,13,,3,post ,n,,,1,83.3
2012,212,2012_212,8/25/2016,M,s,12.6,LAOC,6,,1,post,n,,,1,83.3
2012,212,2012_212,8/25/2016,M,s,12.1,LAOC,5,,1,post,n,,,1,83.3
2012,212,2012_212,8/25/2016,M,s,10.9,ABGR,5,,1,post,n,,,1,83.3
2012,212,2012_212,8/25/2016,M,s,10.9,LAOC,10,,2,post,n,,,1,83.3
2012,212,2012_212,8/25/2016,M,s,9.4,ABGR,5,,1,post,n,,,1,83.3
2012,212,2012_212,8/25/2016,M,s,9.2,ABGR,7,,2,post,n,,,1,83.3
2012,212,2012_212,8/25/2016,M,s,7.7,LAOC,5,,1,post,n,2,,3,250
2012,212,2012_212,8/25/2016,M,s,7.1,LAOC,8,,2,post,n,,,1,83.3
2012,212,2012_212,8/25/2016,M,s,7.1,LAOC,4,,1,post,n,,,1,83.3
2012,212,2012_212,8/25/2016,M,s,5.9,ABGR,4,,1,post ,n,,,1,83.3
2012,212,2012_212,8/25/2016,M,s,5.7,ABGR,4,,1,post,n,,,1,83.3
